SMILES,LOGD
c1cc2ccc3cccc4ccc(c1)c2c34,4.88
CCCCCC(=O)c1ccc(O)c(C(=O)Nc2ccc(Br)cc2)c1,4.88
CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)c4cccc(Cl)c4)cn3C)cn2C)nc1C(=O)NCCN1CCOCC1,4.88
CC1(c2ccc(Br)cn2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,4.87
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,4.88
CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccccn2)C1=O,4.87
CC(C)(C)n1ncc(C(=O)N[C@@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)C(=O)NC2(C#N)CC2)n1,4.87
NS(=O)(=O)C1CCN(c2ncc(C(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)cc2Cl)CC1,4.86
CC(C)Oc1ccc(-c2nnc(-n3ncc4c3CCNC4)s2)cc1Cl,4.87
CN1CCN(c2cc(-c3ccncc3)nc(-c3ccccc3)n2)CC1,4.88
CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2cccc(CN(C)C)c2)CCCC1.Cl,4.87
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCNC(=O)CCCNC(=O)CCCc4ccc(N(CCCl)CCCl)cc4)[C@H]3[C@@H]1CC[C@@H]2O,4.85
CC1(C)CC(CCNc2ccccc2)(c2ccccc2)CC(C)(C)O1,4.85
CC1(c2ccc(C#N)cc2)NC(=O)N(CC(=O)c2ccc(Cl)s2)C1=O,4.85
CC1(C)[C@H]2CC=C(CN3CCC(N4CC(=O)N(c5cc(F)cc(C(F)(F)F)c5)C4=O)CC3)[C@@H]1C2,4.85
CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cccc(C(F)(F)F)c4)nc3)cn2C)nc1C(=O)NCCCN(C)C,4.87
C(=C/c1nc2ccccc2n2cccc12)\c1ccccc1,4.84
CN(C)CCNc1nc(Oc2cccc3ccccc23)c2sccc2n1,4.85
CCc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccc3c(c2)C(=O)CC(C2CCOCC2)O3)cc1,4.84
CCN(CC)CCCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,4.84
CCCC(CCC)C(=O)N(C)/N=N/c1ccc(C#N)cc1,4.84
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c3c2CCCC3=O)cc1,4.84
COC(=O)c1ccc(C2(C)NC(=O)N(CC(=O)c3ccc(F)cc3F)C2=O)cc1,4.84
CCCCCCCC(=O)NCCCN(C)[C@H]1C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]1O,4.84
Oc1ccc2c(c1)CCCC(c1ccc(Cl)cc1F)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,4.84
CC(C(=O)c1ccc(F)cc1F)N1C(=O)NC(C)(c2ccc(C#N)cc2)C1=O,4.83
COc1ccc(C2(C)NC(=O)N(CC(=O)c3ccc(F)cc3F)C2=O)cc1F,4.84
COc1ccc(C2(C)NC(=O)N(CCc3ccc(F)cc3)C2=O)cc1,4.84
COc1cc2nc(C)cc(OCC(=O)Nc3cc(C)cc(C)c3)c2cc1OC,4.84
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4ccccc4)ccc3n2)cc1,4.83
CCCCCC(C)NCc1coc(-c2cccc(OCC)c2)n1,4.83
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,4.83
CN/C(S)=N\CCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N(C)OC,4.83
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,4.83
CC(=O)NC(C)c1ccc(OCc2c(F)cc(Oc3cccc(OCC4CC4)c3)cc2F)nc1,4.82
COc1ccc2nc(C)cc(OCC(=O)Nc3cccc(C)c3)c2c1,4.83
COc1cccc(NCCC2(c3ccccc3)CC(C)(C)OC(C)(C)C2)c1,4.83
FC(F)(F)Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,4.82
c1ccc(Cn2ccc3c(OC4CCN(Cc5nccs5)CC4)ncnc32)cc1,4.81
Clc1ccc2c(NCc3nc(-c4ccccc4)co3)ccnc2c1,4.81
CCCC(CCC)C(=O)N(C)/N=N/c1ccc(Br)cc1,4.81
COc1ccc(CNc2nc(NCCOC(=O)CCc3cn(CCC(=O)N[C@H]4CCc5cc(OC)c(OC)c(OC)c5-c5ccc(OC)c(=O)cc54)nn3)nc(NCc3ccc(OC)cc3)n2)cc1,4.82
Cc1cc2c(cc1C)-c1oc(C(=O)N3CCN(Cc4ccccc4)CC3)c(C)c1C(=O)C2=O,4.82
O=C(NC1C[C@H](c2cccc(CO)c2)Oc2ccccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,4.82
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccccc1Cl,4.8
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(C)(C)F,4.8
CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2cccc(CN(C)C)c2)CCCC1,4.8
CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccc(F)cc1,4.8
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,4.8
CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CN(c5ccc(-c6ccccc6C(N)=O)cn5)C(=O)O4)cc3)oc12,4.8
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)=O)cccc32)c1,4.8
C[C@@H]1CCCN1CCc1ccc2nc(-c3csc(-c4ccc(OCC(F)(F)F)nc4)n3)ccc2c1,4.8
CC(Nc1ccc2c(c1)NCCO2)C(=O)Nc1ccc(Br)cc1,4.8
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,4.8
CC(C)CN(C)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,4.8
Cc1c(-c2ccc(N3CCCCCC3)cc2)[nH]c2cc(F)cc(F)c2c1=O,4.8
Cc1c(-c2ccccc2)c(N2CC[C@H](N(C)C)C2)n2nc(C(C)(C)C)cc2c1C#N,4.8
Cc1c(C(=O)Nc2nc(C3CCC3)c(N3CCN(C)CC3)s2)cnn1-c1ccc(F)cc1,4.8
Cc1c(C(=O)Nc2nc(C3CCC3)c(N3CCN(C)CC3)s2)cnn1Cc1ccc(F)cc1.Cl.Cl,4.8
Cc1cc(C(=O)N(CC(c2ccccc2)c2ccccc2)C(C)C#N)cn(C)c1=O,4.8
Cc1ccc(N2CCN(CC(=O)Nc3nc4c(s3)CCCC4)CC2)cc1,4.8
Cc1ccc(NC(=O)C(C)Nc2ccc3c(c2)OCCO3)cc1,4.8
Cc1c(NCc2ccccc2-c2ccccc2)cnn(C)c1=O,4.8
CC1(CC(=O)NCc2ccc(-c3ccc(F)cc3)cc2)CC2(CCCCC2)OO1,4.8
Cc1ccc(NC(=O)C[C@H](CCC(=O)O)c2noc(-c3ccc(CC(C)C)cc3)c2C2CC2)c(Cl)c1,4.8
CC(OC(=O)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1)C(F)(F)F,4.8
CCC(CC)NC(=O)c1nc(-c2ccc(F)c(C)c2)cnc1N,4.8
Cc1ccccc1-c1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)n1CC1CCCN(C(C)C)C1,4.8
Cc1cncc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,4.8
CC1=C(C(=O)OCc2ccccc2)C(c2ccc(-c3ccccc3)cc2)N(Cc2ccc(-c3nnn[nH]3)cc2)C(=S)N1,4.8
CCN(CCCF)c1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12,4.8
CCOC(=O)N1CCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1,4.8
CCOc1cc(Cl)c(C(=O)NC(=O)Nc2nc3c(s2)C[Si](C)(c2ccc(OC)cc2)CC3)cc1N1CCOCC1,4.8
CN(Cc1ccc2nccn2c1)c1nnc(-c2ccc(-c3ccccc3Cl)cc2)o1,4.8
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(CC(N)=O)c2)cc1,4.8
CCN1CCN(c2ccc(-c3n[nH]c4cc([C@@H]5C[C@@]56C(=O)Nc5ccc(OC)cc56)ccc34)cc2)CC1,4.8
CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(C(F)F)cc(=O)oc3c2)cc1,4.8
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,4.8
Cn1nc(C2CC2)cc1N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,4.8
COC(=O)c1ccc2ccc(C(=O)c3ccccc3)c-2cc1,4.8
CN1C[C@H](Nc2cnn(C)c(=O)c2Cl)C[C@@H](c2ccccc2)C1,4.8
CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,4.8
COc1cc2c(cc1OC)C(C)N(c1ccc(F)cc1)CC2,4.8
CN1CCN(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2C(F)(F)F)CC1,4.8
CCCC[C@@H]1NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C1=O,4.8
COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(C2CC2)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,4.8
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(F)(F)F)cc2)cc1)C(C)C,4.8
COc1ccc(-c2c(C)cc(C(=O)O)cc2C)cc1-c1ncc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,4.8
COc1ccc(C2c3ccsc3CCN2C(=O)Cc2cc(C)cc(C)c2)cc1,4.8
COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N2CCOCC2)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,4.8
COc1ccc(-c2c(C)nn3c(NCc4ccc(C(N)=O)cc4)nc(C)cc23)cc1OC,4.8
COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,4.8
COc1ncc(-c2c(C)cc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(F)cc(C(F)(F)F)c3)OC(=O)N12,4.8
COCCC(Sc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1nc(C)cs1,4.8
COc1ccc(C[C@@H](c2cc(F)cc(C#N)c2)[C@H](C)NC(=O)C(C)(C)Oc2ccc(C(F)(F)F)cn2)cc1,4.8
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)nc3)CC2)cc1,4.8
COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,4.8
NC(=O)c1sc(-c2cnn3ccccc23)cc1OCc1ccccc1C(F)(F)F,4.8
N#Cc1cccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)c1,4.8
NC1(C(=O)NC[C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)CCCCC1,4.8
O=C(Nc1cc(Cl)cc(Cl)c1)N1CCc2sccc2C1c1ccccc1F,4.8
COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,4.8
O=C(NCc1ccc(Cl)cc1)c1ccc2cccnc2c1O,4.8
O=C(Nc1ccc2cc(C(=O)Nc3nccs3)ccc2c1)c1ccc(Cl)c(Cl)c1,4.8
O=C(Cc1cccc(Oc2cccc(F)c2)c1)N1CCNc2nc(C(F)(F)F)ccc2C1,4.8
O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(Sc4ccccc4)cc32)cc1,4.8
N#Cc1ccc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)nn1,4.8
CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,4.8
O=S(=O)(CCO)c1ccc(COC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)c(F)c1,4.8
Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCCN4CCCC4)n3n2)c1,4.79
Cc1ccc(CSCc2nnc(SCC(=O)Nc3ccc(Br)cc3Br)n2C)cc1,4.79
CC(C)c1ccc(-c2cncc(N3CCN(c4ccncc4)CC3)n2)cc1,4.79
O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(Oc4ccccc4)cc32)cc1,4.8
Cc1occc1C(=O)Nc1nc(-c2ccccn2)nc2ccsc12,4.79
Cc1ccc2nc(C(F)(F)F)c(C(=O)NCc3cccs3)n2c1,4.79
Cc1ccc2nc(C(F)(F)F)c(C(=O)NCc3ccc4c(c3)OCO4)n2c1,4.79
COc1ccc(C2(C)NC(=O)N(CC(=O)c3ccc(F)cc3F)C2=O)cc1,4.78
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,4.78
FC(F)(F)c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,4.78
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,4.77
CC1(c2ccc(S(=O)(=O)NCC(F)(F)F)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,4.78
CN(C(=O)C(Cc1ccccc1F)CN1CCC2(CC1)OCCc1cc(F)sc12)C1CC1,4.77
COc1ccc(-c2c(C)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,4.78
CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Oc2ccc(F)cc2)N2C1=N[C@@H]1CCC[C@@H]12,4.77
Fc1ccc(-c2nc(CNc3ccnc4cc(Cl)ccc34)[nH]c2CN2CCCC2)cc1,4.77
CCCCCCc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,4.77
O=C1CCCN1CCCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,4.77
OCCSCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,4.77
COc1ccc2nc(C)n(CC(=O)Nc3cc(C)cc(C)c3)c(=O)c2c1,4.77
c1ccc(-c2ccc([C@@H](c3ccccc3)n3ccnc3)cc2)cc1,4.77
c1cc(C2CCC3(CC2)CCC2(OC3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,4.78
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN2CCOCC2)c(I)c1,4.76
CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)cc12,4.76
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)c1cnc(C(C)(C)C)s1,4.76
Clc1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,4.76
CN(C)c1ccc(-c2c[nH]c(CNc3ccnc4cc(Cl)ccc34)n2)cc1,4.75
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc3c(c2)C(=O)CC(C2CCN(S(=O)(=O)C4CCCC4)CC2)O3)cc1,4.75
O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,4.75
COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@@H]5CCN(C6COC6)C5)cc34)cn2)cc1,4.75
C#CCN(c1ccc(N(CC#C)S(=O)(=O)c2ccc(NC(C)=O)cc2)c2ccccc12)S(=O)(=O)c1ccc(NC(C)=O)cc1,4.75
c1ccc2c3c(ccc2c1)CCC1(CCN(CCC2CCCCC2)CC1)O3,4.74
CCCCCCCCCc1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,4.74
CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)c4ccc(Cl)cc4)cn3C)cn2C)nc1C(=O)NCCN1CCOCC1,4.74
Fc1ccc(-c2nc(-c3ccc(-c4ccccc4)cc3)no2)cc1F,4.75
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccn2)NC1=O,4.75
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,4.74
Fc1ccc(C(OC2CC3CCC(C2)N3CCCOc2ccccc2)c2ccc(F)cc2)cc1,4.73
Cc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(C#N)cc3)C2=O)cc1,4.73
Cc1ccccc1C(=O)CN1C(=O)NC(C)(c2ccc(C#N)cc2)C1=O,4.73
NCCC1CN(C(=O)C[C@H](O)C(CC2CCCCC2)NC(=O)C(CC#CC/N=C(/N)N[N+](=O)[O-])NC(=O)C(Cc2cccc3ccccc23)Cc2cccc3ccccc23)CCO1,4.73
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21,4.72
COc1ccc2nc(NCCCN3CCN(CCCNc4nc5ccc(OC)nc5n5cccc45)CC3)c3cccn3c2n1,4.73
Cc1cccc(C(=O)CN2C(=O)NC(C)(c3ccc(C#N)cc3)C2=O)c1,4.71
COc1ccc(C2(C)CN(CC(=O)c3ccc(F)cc3F)C(=O)N2)cc1,4.72
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc3c(c2)C(=O)CC(C2(C)CCOCC2)O3)cc1,4.71
COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1OC,4.72
Cc1c(CN2CCCC2)cc(-c2ccc(C(F)(F)F)cc2)n1Nc1ccnc2cc(Cl)ccc12,4.72
FC(F)(F)c1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,4.72
c1cc(C2CCC3(CC2)CCC2(OO3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,4.71
COc1ccc(C2(C)NC(=O)N(Cc3ccc(F)cc3)C2=O)cc1,4.72
C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5ccncc5n4)CC[C@@H]32)C1,4.7
C[C@@H]1C[C@H](C)CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C1,4.7
C[C@@H]1CCCN1CCc1ccc2nc(-c3c(-c4ccccc4)nn(C)c3Cl)ccc2c1,4.7
C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5ncccc5n4)CC[C@@H]32)C1,4.7
CC(C)(C)c1cc(C(=O)Nc2ccccc2)n(Cc2ccccc2)n1,4.7
CC(C)(C)NC(=O)C1c2cc(C#N)ccc2C(=O)N1Cc1ccccc1-c1ccccc1,4.7
CC(=O)N1c2ccccc2N(Cc2cccc(CO)c2)CC1C1CC1,4.7
CC(C)(C)NC(=O)C1c2ccc(C#N)cc2C(=O)N1Cc1ccccc1-c1ccccc1,4.7
C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(OCF)cc1)c1cc(F)cc(C#N)c1,4.7
CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2ccnc(-c3ccccc3)c2)CC1,4.7
CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(-c3ccccc3)nc3[nH]ccc23)CC1,4.7
CC(C)(C)C(=O)N1CCOCC1c1ccccc1,4.7
CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN1CCN(c3ccccc3)CC1)C2=O,4.7
CC(C)(C)C(=O)OCOC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O,4.7
CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCC(F)(F)C4)n3)cc2)C1=O,4.7
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C1=O,4.7
CC1(C)[C@H]2CC=C(CN3CCC(Nc4nc5ccccc5o4)CC3)[C@@H]1C2,4.7
Cc1c(-c2ccc(N3CCC[C@@H](C)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O,4.7
Cc1c(-c2ccccc2)c(N2CC[C@H](N(C)C)C2)c2[nH]c(C(C)(C)C)nc2c1C#N,4.7
CC(C)c1noc(N2CCC(Oc3cc(N4CCc5cc(C6CCCCC6=O)ccc54)ncn3)CC2)n1,4.7
Cc1c(CN2CCN(C(=O)CC3CC3)[C@@H](C)C2)cc(F)cc1NS(=O)(=O)c1ccc(F)cc1,4.7
Cc1ccc(-n2nc([Si](C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,4.7
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(-c3ccc4nccnc4c3)[nH]n2)cc1,4.7
Cc1ccc([C@@H](NC(=O)Cc2ccc3oc([C@@H](O)c4c(C)noc4C)cc3c2)c2ccccc2)c(C)c1,4.7
CC1(C)[C@H]2CC=C(CN3CCC(Nc4nc(-c5ccccc5)cs4)CC3)[C@@H]1C2,4.7
Cc1ccccc1-c1ccc(-c2nnc(N(C)Cc3ccc4nccn4c3)o2)cc1,4.7
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)[C@@H](Cc2n[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,4.7
Cc1ccccc1C(=O)Nc1cc(C#Cc2ccccc2)ccn1,4.7
Cc1csc(NC(=O)c2cc(C(C)(C)C)nn2Cc2ccccc2)n1,4.7
Cc1cccc(C)c1-c1cccc(COc2ccc3c(c2)CCCC3CC(=O)O)c1,4.7
CCCC(CCC)C(=O)N(C)/N=N/c1ccc(C(=O)OC)cc1,4.7
Cc1nc2c3c(c(C(=O)Nc4ccccc4)cn2c1C)CCC1(CCc2ccccc21)O3,4.7
CCc1cccc(N2C(=O)CN(C3CCN(CC4=CC[C@H]5C[C@@H]4C5(C)C)CC3)C2=O)c1,4.7
CCC(CC)NC(=O)c1nc(-c2cccc(C)c2)cnc1N,4.7
CCCCCON1CCc2ccccc2C1,4.7
CCC1CN(Cc2ccccc2)c2cc(-c3cccc(C(N)=O)c3)ccc2N1C(C)=O,4.7
CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)N(C)C(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C1=O,4.7
CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC1=O,4.7
CCS(=O)(=O)c1ccc([C@@H](NC(C)=O)C(=O)Nc2cc(-c3cccnc3OCc3ccc(OC(F)(F)F)cc3)cs2)cc1,4.7
CCCCN(CCCC)C[C@@H]1[C@H]2COC3(CC=C(C)C)C(=O)[C@@H]1C=C1C(=O)c4c(cc(O)c(CC=C(C)C)c4O)O[C@]123,4.7
CCCCCn1c(=O)nc(-c2ccc(NC)nc2)c2oc3ccc(-c4cnn(C)c4)cc3c21,4.7
CCS(=O)(=O)c1ccc([C@H](NC(C)=O)C(=O)Nc2cc(-c3cccnc3OCc3ccc(OC(F)(F)F)cc3)cs2)cc1,4.7
CNC(=O)c1csc2c(C(F)(F)F)cc(N3CCC(OC(=O)NCCOC(F)(F)F)CC3)nc12,4.7
CNC(=O)C1(N(CC(c2ccccc2)c2ccccc2)C(=O)c2cc(C)c(=O)n(C)c2)CCCC1,4.7
COc1ccc(-c2cc(C(C)=O)ccc2OCc2cnccn2)cc1,4.7
CNC(=O)c1cc(C(=O)N[C@H]2C[C@@H]2C)cc2c1OC[C@@]2(C)c1ccccc1,4.7
CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,4.7
COc1ccc(F)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,4.7
COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,4.7
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2ccc([C@H]3CC[C@H](c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)N3c3ccc(N4CCCCC4)c(F)c3)cc2[nH]1)C(C)C,4.7
COc1ccc(CCC(=O)O)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,4.7
COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2C(C)C,4.7
COc1cc(OC)cc(C(=O)Nc2nc(-c3ccccc3)c(CCCN3CCOCC3)s2)c1,4.7
COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,4.7
COc1ccc(NC(=N)c2cc(Br)cs2)cc1CSC1CCCC1,4.7
